group1,group2,meandiff,p-adj,lower,upper,reject
23,34,-0.1251,1.0,-0.1798,-0.0704,True
23,35,-0.1013,1.0,-0.1736,-0.0291,True
23,36,-0.0724,3.0,-0.1361,-0.0086,True
23,37,-0.1365,1.0,-0.2134,-0.0597,True
23,38,0.0184,-5.0,-0.058,0.0947,False
23,39,-0.1228,1.0,-0.1971,-0.0486,True
23,40,-0.1262,1.0,-0.1871,-0.0654,True
23,41,-0.1052,1.0,-0.168,-0.0424,True
23,42,-0.1471,1.0,-0.2166,-0.0776,True
23,43,-0.3014,1.0,-0.4187,-0.1841,True
23,44,-0.1203,1.0,-0.2127,-0.028,True
23,45,0.0227,-5.0,-0.0465,0.0918,False
23,46,-0.2322,1.0,-0.308,-0.1564,True
23,47,-0.2513,1.0,-0.3122,-0.1905,True
23,48,-0.1315,1.0,-0.1846,-0.0785,True
23,49,-0.0323,5.0,-0.0897,0.0252,False
23,50,0.0263,-5.0,-0.0536,0.1062,False
23,51,-0.0276,5.0,-0.1041,0.0488,False
23,52,-0.0773,2.0,-0.1445,-0.01,True
23,53,0.0458,-5.0,-0.0257,0.1172,False
23,54,-0.1072,1.0,-0.1775,-0.037,True
23,55,-0.2757,1.0,-0.3622,-0.1891,True
23,56,-0.1142,1.0,-0.1994,-0.029,True
23,57,-0.0387,5.0,-0.1625,0.085,False
23,58,-0.1367,1.0,-0.1955,-0.0779,True
23,59,-0.1503,1.0,-0.2138,-0.0868,True
24,25,0.0399,-5.0,-0.0272,0.1069,False
24,26,0.1587,-1.0,0.1025,0.2149,True
24,27,0.1062,-1.0,0.0415,0.1709,True
24,28,0.1376,-1.0,0.0691,0.2061,True
24,29,0.0563,-5.0,-0.0359,0.1485,False
24,30,-0.0426,5.0,-0.0944,0.0091,False
24,31,-0.0699,1.0,-0.1201,-0.0197,True
24,32,0.1912,-1.0,0.1487,0.2336,True
24,33,0.0396,-5.0,-0.1268,0.2061,False
24,34,0.0465,-3.0,0.0052,0.0878,True
24,35,0.0703,-3.0,0.0075,0.133,True
24,36,0.0993,-1.0,0.0465,0.152,True
24,37,0.0351,-5.0,-0.0329,0.103,False
24,38,0.19,-1.0,0.1226,0.2574,True
24,39,0.0488,-5.0,-0.0162,0.1138,False
24,40,0.0454,-5.0,-0.0037,0.0945,False
24,41,0.0664,-1.0,0.0149,0.118,True
24,42,0.0245,-5.0,-0.035,0.084,False
24,43,-0.1298,2.0,-0.2415,-0.0182,True
24,44,0.0513,-5.0,-0.0338,0.1363,False
24,45,0.1943,-1.0,0.1351,0.2534,True
24,46,-0.0606,5.0,-0.1274,0.0062,False
24,47,-0.0797,1.0,-0.1289,-0.0306,True
24,48,0.0401,-4.0,0.001,0.0792,True
24,49,0.1393,-1.0,0.0945,0.1842,True
24,50,0.1979,-1.0,0.1265,0.2693,True
24,51,0.144,-1.0,0.0765,0.2115,True
24,52,0.0944,-1.0,0.0375,0.1512,True
24,53,0.2174,-1.0,0.1556,0.2792,True
24,54,0.0644,-4.0,0.004,0.1248,True
24,55,-0.104,1.0,-0.1828,-0.0253,True
24,56,0.0574,-5.0,-0.0199,0.1347,False
24,57,0.1329,-3.0,0.0144,0.2513,True
24,58,0.0349,-5.0,-0.0117,0.0815,False
24,59,0.0213,-5.0,-0.0311,0.0737,False
25,26,0.1189,-1.0,0.0436,0.1941,True
25,27,0.0664,-5.0,-0.0155,0.1482,False
25,28,0.0977,-2.0,0.0128,0.1826,True
25,29,0.0165,-5.0,-0.0885,0.1214,False
25,30,-0.0825,2.0,-0.1545,-0.0105,True
25,31,-0.1098,1.0,-0.1807,-0.0389,True
25,32,0.1513,-1.0,0.0856,0.2169,True
25,33,-0.0002,5.0,-0.174,0.1736,False
25,34,0.0066,-5.0,-0.0583,0.0716,False
25,35,0.0304,-5.0,-0.0499,0.1107,False
25,36,0.0594,-5.0,-0.0133,0.1321,False
25,37,-0.0048,5.0,-0.0892,0.0796,False
25,38,0.1501,-1.0,0.0661,0.2341,True
25,39,0.0089,-5.0,-0.0732,0.091,False
25,40,0.0055,-5.0,-0.0646,0.0756,False
25,41,0.0265,-5.0,-0.0453,0.0984,False
25,42,-0.0153,5.0,-0.0931,0.0624,False
25,43,-0.1697,1.0,-0.292,-0.0473,True
25,44,0.0114,-5.0,-0.0873,0.1101,False
25,45,0.1544,-1.0,0.0769,0.2319,True
25,46,-0.1005,2.0,-0.184,-0.017,True
25,47,-0.1196,1.0,-0.1898,-0.0494,True
25,48,0.0002,-5.0,-0.0633,0.0637,False
25,49,0.0995,-1.0,0.0322,0.1667,True
25,50,0.158,-1.0,0.0708,0.2452,True
25,51,0.1041,-1.0,0.02,0.1882,True
25,52,0.0545,-5.0,-0.0213,0.1303,False
25,53,0.1775,-1.0,0.098,0.2571,True
25,54,0.0245,-5.0,-0.054,0.103,False
25,55,-0.1439,1.0,-0.2372,-0.0506,True
25,56,0.0175,-5.0,-0.0746,0.1096,False
25,57,0.093,-5.0,-0.0356,0.2216,False
25,58,-0.005,5.0,-0.0734,0.0635,False
25,59,-0.0185,5.0,-0.091,0.0539,False
26,27,-0.0525,5.0,-0.1257,0.0207,False
26,28,-0.0211,5.0,-0.0977,0.0554,False
26,29,-0.1024,4.0,-0.2007,-0.0041,True
26,30,-0.2014,1.0,-0.2634,-0.1393,True
26,31,-0.2286,1.0,-0.2894,-0.1679,True
26,32,0.0324,-5.0,-0.0221,0.0869,False
26,33,-0.1191,5.0,-0.289,0.0508,False
26,34,-0.1122,1.0,-0.1658,-0.0586,True
26,35,-0.0885,1.0,-0.1599,-0.017,True
26,36,-0.0595,5.0,-0.1223,0.0034,False
26,37,-0.1237,1.0,-0.1997,-0.0476,True
26,38,0.0312,-5.0,-0.0443,0.1068,False
26,39,-0.11,1.0,-0.1834,-0.0365,True
26,40,-0.1134,1.0,-0.1732,-0.0535,True
26,41,-0.0923,1.0,-0.1541,-0.0305,True
26,42,-0.1342,1.0,-0.2028,-0.0656,True
26,43,-0.2885,1.0,-0.4053,-0.1718,True
26,44,-0.1075,2.0,-0.1991,-0.0158,True
26,45,0.0355,-5.0,-0.0328,0.1038,False
26,46,-0.2193,1.0,-0.2944,-0.1443,True
26,47,-0.2385,1.0,-0.2983,-0.1786,True
26,48,-0.1186,1.0,-0.1706,-0.0667,True
26,49,-0.0194,5.0,-0.0758,0.037,False
26,50,0.0391,-5.0,-0.04,0.1183,False
26,51,-0.0147,5.0,-0.0904,0.0609,False
26,52,-0.0644,5.0,-0.1307,0.002,False
26,53,0.0587,-5.0,-0.0119,0.1293,False
26,54,-0.0944,1.0,-0.1638,-0.025,True
26,55,-0.2628,1.0,-0.3486,-0.1769,True
26,56,-0.1013,2.0,-0.1859,-0.0168,True
26,57,-0.0259,5.0,-0.1491,0.0974,False
26,58,-0.1238,1.0,-0.1816,-0.066,True
26,59,-0.1374,1.0,-0.2,-0.0748,True
27,28,0.0314,-5.0,-0.0517,0.1144,False
27,29,-0.0499,5.0,-0.1533,0.0535,False
27,30,-0.1489,1.0,-0.2187,-0.079,True
27,31,-0.1761,1.0,-0.2448,-0.1074,True
27,32,0.0849,-1.0,0.0217,0.1482,True
27,33,-0.0666,5.0,-0.2395,0.1063,False
27,34,-0.0597,5.0,-0.1222,0.0028,False
27,35,-0.0359,5.0,-0.1143,0.0424,False
27,36,-0.007,5.0,-0.0775,0.0636,False
27,37,-0.0712,5.0,-0.1537,0.0114,False
27,38,0.0837,-4.0,0.0016,0.1659,True
27,39,-0.0575,5.0,-0.1376,0.0227,False
27,40,-0.0609,5.0,-0.1288,0.007,False
27,41,-0.0398,5.0,-0.1095,0.0299,False
27,42,-0.0817,4.0,-0.1574,-0.0059,True
27,43,-0.236,1.0,-0.3571,-0.1149,True
27,44,-0.055,5.0,-0.1521,0.0422,False
27,45,0.088,-2.0,0.0126,0.1635,True
27,46,-0.1668,1.0,-0.2484,-0.0852,True
27,47,-0.1859,1.0,-0.2539,-0.118,True
27,48,-0.0661,4.0,-0.1272,-0.0051,True
27,49,0.0331,-5.0,-0.0318,0.098,False
27,50,0.0916,-4.0,0.0062,0.1771,True
27,51,0.0378,-5.0,-0.0445,0.12,False
27,52,-0.0119,5.0,-0.0856,0.0619,False
27,53,0.1112,-1.0,0.0336,0.1887,True
27,54,-0.0418,5.0,-0.1183,0.0346,False
27,55,-0.2103,1.0,-0.3019,-0.1186,True
27,56,-0.0488,5.0,-0.1392,0.0416,False
27,57,0.0266,-5.0,-0.1007,0.154,False
27,58,-0.0713,4.0,-0.1374,-0.0052,True
27,59,-0.0849,2.0,-0.1552,-0.0146,True
28,29,-0.0813,5.0,-0.1871,0.0246,False
28,30,-0.1802,1.0,-0.2536,-0.1068,True
28,31,-0.2075,1.0,-0.2798,-0.1352,True
28,32,0.0536,-5.0,-0.0136,0.1207,False
28,33,-0.0979,5.0,-0.2723,0.0764,False
28,34,-0.0911,1.0,-0.1575,-0.0246,True
28,35,-0.0673,5.0,-0.1488,0.0142,False
28,36,-0.0383,5.0,-0.1124,0.0357,False
28,37,-0.1025,2.0,-0.1881,-0.017,True
28,38,0.0524,-5.0,-0.0328,0.1375,False
28,39,-0.0888,4.0,-0.1721,-0.0055,True
28,40,-0.0922,1.0,-0.1638,-0.0207,True
28,41,-0.0712,5.0,-0.1444,0.0021,False
28,42,-0.1131,1.0,-0.1921,-0.034,True
28,43,-0.2674,1.0,-0.3906,-0.1442,True
28,44,-0.0863,5.0,-0.186,0.0134,False
28,45,0.0567,-5.0,-0.0221,0.1354,False
28,46,-0.1982,1.0,-0.2829,-0.1135,True
28,47,-0.2173,1.0,-0.2889,-0.1457,True
28,48,-0.0975,1.0,-0.1626,-0.0324,True
28,49,0.0018,-5.0,-0.067,0.0705,False
28,50,0.0603,-5.0,-0.0281,0.1486,False
28,51,0.0064,-5.0,-0.0789,0.0916,False
28,52,-0.0432,5.0,-0.1203,0.0339,False
28,53,0.0798,-5.0,-0.001,0.1606,False
28,54,-0.0732,5.0,-0.1529,0.0065,False
28,55,-0.2416,1.0,-0.336,-0.1473,True
28,56,-0.0802,5.0,-0.1734,0.013,False
28,57,-0.0047,5.0,-0.1341,0.1246,False
28,58,-0.1027,1.0,-0.1725,-0.0328,True
28,59,-0.1163,1.0,-0.1901,-0.0424,True
29,30,-0.099,4.0,-0.1948,-0.0031,True
29,31,-0.1262,1.0,-0.2213,-0.0312,True
29,32,0.1348,-1.0,0.0437,0.226,True
29,33,-0.0167,5.0,-0.2016,0.1683,False
29,34,-0.0098,5.0,-0.1005,0.0808,False
29,35,0.014,-5.0,-0.0883,0.1162,False
29,36,0.0429,-5.0,-0.0535,0.1393,False
29,37,-0.0213,5.0,-0.1267,0.0842,False
29,38,0.1336,-1.0,0.0285,0.2388,True
29,39,-0.0076,5.0,-0.1112,0.0961,False
29,40,-0.011,5.0,-0.1054,0.0835,False
29,41,0.0101,-5.0,-0.0856,0.1058,False
29,42,-0.0318,5.0,-0.132,0.0685,False
29,43,-0.1861,1.0,-0.3239,-0.0484,True
29,44,-0.0051,5.0,-0.1223,0.1122,False
29,45,0.1379,-1.0,0.0379,0.238,True
29,46,-0.1169,3.0,-0.2217,-0.0122,True
29,47,-0.1361,1.0,-0.2305,-0.0416,True
29,48,-0.0162,5.0,-0.1059,0.0734,False
29,49,0.083,-5.0,-0.0093,0.1754,False
29,50,0.1415,-1.0,0.0338,0.2493,True
29,51,0.0877,-5.0,-0.0176,0.1929,False
29,52,0.038,-5.0,-0.0607,0.1368,False
29,53,0.1611,-1.0,0.0594,0.2627,True
29,54,0.0081,-5.0,-0.0927,0.1088,False
29,55,-0.1604,1.0,-0.2731,-0.0476,True
29,56,0.0011,-5.0,-0.1107,0.1128,False
29,57,0.0765,-5.0,-0.0668,0.2199,False
29,58,-0.0214,5.0,-0.1146,0.0718,False
29,59,-0.035,5.0,-0.1312,0.0612,False
30,31,-0.0273,5.0,-0.0839,0.0294,False
30,32,0.2338,-1.0,0.1839,0.2837,True
30,33,0.0823,-5.0,-0.0862,0.2508,False
30,34,0.0891,-1.0,0.0402,0.1381,True
30,35,0.1129,-1.0,0.0449,0.1809,True
30,36,0.1419,-1.0,0.083,0.2008,True
30,37,0.0777,-4.0,0.0049,0.1505,True
30,38,0.2326,-1.0,0.1603,0.3049,True
30,39,0.0914,-1.0,0.0213,0.1615,True
30,40,0.088,-1.0,0.0323,0.1437,True
30,41,0.1091,-1.0,0.0512,0.1669,True
30,42,0.0672,-4.0,0.0021,0.1322,True
30,43,-0.0872,5.0,-0.2019,0.0275,False
30,44,0.0939,-4.0,0.0049,0.1829,True
30,45,0.2369,-1.0,0.1722,0.3016,True
30,46,-0.018,5.0,-0.0897,0.0538,False
30,47,-0.0371,5.0,-0.0928,0.0186,False
30,48,0.0827,-1.0,0.0356,0.1298,True
30,49,0.182,-1.0,0.13,0.234,True
30,50,0.2405,-1.0,0.1644,0.3166,True
30,51,0.1866,-1.0,0.1142,0.2591,True
30,52,0.137,-1.0,0.0743,0.1996,True
30,53,0.26,-1.0,0.1929,0.3272,True
30,54,0.107,-1.0,0.0412,0.1729,True
30,55,-0.0614,5.0,-0.1444,0.0216,False
30,56,0.1,-1.0,0.0184,0.1817,True
30,57,0.1755,-1.0,0.0542,0.2968,True
30,58,0.0776,-1.0,0.024,0.1311,True
30,59,0.064,-4.0,0.0054,0.1226,True
31,32,0.261,-1.0,0.2128,0.3093,True
31,33,0.1095,-5.0,-0.0585,0.2775,False
31,34,0.1164,-1.0,0.0691,0.1637,True
31,35,0.1402,-1.0,0.0733,0.207,True
31,36,0.1692,-1.0,0.1116,0.2267,True
31,37,0.105,-1.0,0.0332,0.1767,True
31,38,0.2599,-1.0,0.1886,0.3311,True
31,39,0.1187,-1.0,0.0497,0.1876,True
31,40,0.1153,-1.0,0.061,0.1695,True
31,41,0.1363,-1.0,0.0799,0.1928,True
31,42,0.0944,-1.0,0.0306,0.1582,True
31,43,-0.0599,5.0,-0.1739,0.0541,False
31,44,0.1212,-1.0,0.033,0.2093,True
31,45,0.2642,-1.0,0.2007,0.3276,True
31,46,0.0093,-5.0,-0.0614,0.0799,False
31,47,-0.0098,5.0,-0.0641,0.0444,False
31,48,0.11,-1.0,0.0646,0.1553,True
31,49,0.2092,-1.0,0.1588,0.2597,True
31,50,0.2678,-1.0,0.1927,0.3428,True
31,51,0.2139,-1.0,0.1425,0.2852,True
31,52,0.1642,-1.0,0.1029,0.2256,True
31,53,0.2873,-1.0,0.2213,0.3532,True
31,54,0.1343,-1.0,0.0696,0.1989,True
31,55,-0.0342,5.0,-0.1162,0.0479,False
31,56,0.1273,-1.0,0.0466,0.208,True
31,57,0.2028,-1.0,0.0821,0.3234,True
31,58,0.1048,-1.0,0.0528,0.1568,True
31,59,0.0912,-1.0,0.034,0.1484,True
32,33,-0.1515,5.0,-0.3174,0.0143,False
32,34,-0.1446,1.0,-0.1836,-0.1057,True
32,35,-0.1209,1.0,-0.1821,-0.0597,True
32,36,-0.0919,1.0,-0.1428,-0.041,True
32,37,-0.1561,1.0,-0.2226,-0.0896,True
32,38,-0.0012,5.0,-0.0672,0.0648,False
32,39,-0.1424,1.0,-0.2059,-0.0788,True
32,40,-0.1458,1.0,-0.1929,-0.0986,True
32,41,-0.1247,1.0,-0.1744,-0.0751,True
32,42,-0.1666,1.0,-0.2245,-0.1087,True
32,43,-0.321,1.0,-0.4318,-0.2102,True
32,44,-0.1399,1.0,-0.2238,-0.0559,True
32,45,0.0031,-5.0,-0.0544,0.0606,False
32,46,-0.2518,1.0,-0.3171,-0.1864,True
32,47,-0.2709,1.0,-0.3181,-0.2237,True
32,48,-0.1511,1.0,-0.1877,-0.1145,True
32,49,-0.0518,2.0,-0.0946,-0.0091,True
32,50,0.0067,-5.0,-0.0634,0.0768,False
32,51,-0.0472,5.0,-0.1133,0.0189,False
32,52,-0.0968,1.0,-0.152,-0.0416,True
32,53,0.0262,-5.0,-0.034,0.0865,False
32,54,-0.1268,1.0,-0.1856,-0.068,True
32,55,-0.2952,1.0,-0.3727,-0.2177,True
32,56,-0.1338,1.0,-0.2098,-0.0577,True
32,57,-0.0583,5.0,-0.1759,0.0593,False
32,58,-0.1562,1.0,-0.2008,-0.1117,True
32,59,-0.1698,1.0,-0.2204,-0.1193,True
33,34,0.0069,-5.0,-0.1587,0.1724,False
33,35,0.0306,-5.0,-0.1415,0.2028,False
33,36,0.0596,-5.0,-0.1092,0.2284,False
33,37,-0.0046,5.0,-0.1787,0.1696,False
33,38,0.1503,-5.0,-0.0236,0.3243,False
33,39,0.0091,-5.0,-0.1639,0.1821,False
33,40,0.0057,-5.0,-0.162,0.1734,False
33,41,0.0268,-5.0,-0.1416,0.1952,False
33,42,-0.0151,5.0,-0.1861,0.1559,False
33,43,-0.1694,5.0,-0.3648,0.0259,False
33,44,0.0116,-5.0,-0.1699,0.1931,False
33,45,0.1546,-5.0,-0.0163,0.3255,False
33,46,-0.1003,5.0,-0.2739,0.0734,False
33,47,-0.1194,5.0,-0.2871,0.0483,False
33,48,0.0004,-5.0,-0.1646,0.1655,False
33,49,0.0997,-5.0,-0.0668,0.2662,False
33,50,0.1582,-5.0,-0.0173,0.3337,False
33,51,0.1043,-5.0,-0.0696,0.2783,False
33,52,0.0547,-5.0,-0.1154,0.2248,False
33,53,0.1778,-4.0,0.0059,0.3496,True
33,54,0.0247,-5.0,-0.1466,0.1961,False
33,55,-0.1437,5.0,-0.3223,0.0349,False
33,56,0.0178,-5.0,-0.1602,0.1958,False
33,57,0.0932,-5.0,-0.1061,0.2926,False
33,58,-0.0047,5.0,-0.1717,0.1623,False
33,59,-0.0183,5.0,-0.187,0.1504,False
34,35,0.0238,-5.0,-0.0367,0.0842,False
34,36,0.0527,-4.0,0.0028,0.1027,True
34,37,-0.0114,5.0,-0.0773,0.0544,False
34,38,0.1435,-1.0,0.0782,0.2087,True
34,39,0.0023,-5.0,-0.0605,0.0651,False
34,40,-0.0011,5.0,-0.0473,0.045,False
34,41,0.0199,-5.0,-0.0288,0.0686,False
34,42,-0.022,5.0,-0.079,0.0351,False
34,43,-0.1763,1.0,-0.2867,-0.0659,True
34,44,0.0048,-5.0,-0.0786,0.0881,False
34,45,0.1478,-1.0,0.0911,0.2044,True
34,46,-0.1071,1.0,-0.1718,-0.0425,True
34,47,-0.1262,1.0,-0.1724,-0.0801,True
34,48,-0.0064,5.0,-0.0417,0.0288,False
34,49,0.0928,-1.0,0.0512,0.1344,True
34,50,0.1514,-1.0,0.082,0.2207,True
34,51,0.0975,-1.0,0.0321,0.1629,True
34,52,0.0478,-5.0,-0.0065,0.1022,False
34,53,0.1709,-1.0,0.1114,0.2303,True
34,54,0.0179,-5.0,-0.0401,0.0759,False
34,55,-0.1506,1.0,-0.2275,-0.0736,True
34,56,0.0109,-5.0,-0.0646,0.0863,False
34,57,0.0864,-5.0,-0.0309,0.2036,False
34,58,-0.0116,5.0,-0.0551,0.0319,False
34,59,-0.0252,5.0,-0.0748,0.0244,False
35,36,0.029,-5.0,-0.0398,0.0977,False
35,37,-0.0352,5.0,-0.1162,0.0458,False
35,38,0.1197,-1.0,0.0391,0.2003,True
35,39,-0.0215,5.0,-0.1001,0.0571,False
35,40,-0.0249,5.0,-0.0909,0.0411,False
35,41,-0.0039,5.0,-0.0717,0.064,False
35,42,-0.0457,5.0,-0.1198,0.0283,False
35,43,-0.2001,1.0,-0.3201,-0.08,True
35,44,-0.019,5.0,-0.1148,0.0768,False
35,45,0.124,-1.0,0.0502,0.1978,True
35,46,-0.1309,1.0,-0.2109,-0.0509,True
35,47,-0.15,1.0,-0.216,-0.084,True
35,48,-0.0302,5.0,-0.0891,0.0287,False
35,49,0.0691,-4.0,0.0061,0.132,True
35,50,0.1276,-1.0,0.0437,0.2115,True
35,51,0.0737,-5.0,-0.0069,0.1544,False
35,52,0.0241,-5.0,-0.0479,0.0961,False
35,53,0.1471,-1.0,0.0712,0.223,True
35,54,-0.0059,5.0,-0.0807,0.0689,False
35,55,-0.1743,1.0,-0.2646,-0.0841,True
35,56,-0.0129,5.0,-0.1019,0.0761,False
35,57,0.0626,-5.0,-0.0638,0.189,False
35,58,-0.0354,5.0,-0.0995,0.0288,False
35,59,-0.0489,5.0,-0.1174,0.0195,False
36,37,-0.0642,5.0,-0.1377,0.0093,False
36,38,0.0907,-1.0,0.0177,0.1637,True
36,39,-0.0505,5.0,-0.1213,0.0203,False
36,40,-0.0539,5.0,-0.1105,0.0027,False
36,41,-0.0328,5.0,-0.0915,0.0259,False
36,42,-0.0747,3.0,-0.1405,-0.0089,True
36,43,-0.2291,1.0,-0.3442,-0.1139,True
36,44,-0.048,5.0,-0.1376,0.0416,False
36,45,0.095,-1.0,0.0295,0.1605,True
36,46,-0.1599,1.0,-0.2323,-0.0874,True
36,47,-0.179,1.0,-0.2356,-0.1224,True
36,48,-0.0592,1.0,-0.1073,-0.011,True
36,49,0.0401,-5.0,-0.0129,0.093,False
36,50,0.0986,-1.0,0.0219,0.1753,True
36,51,0.0447,-5.0,-0.0284,0.1179,False
36,52,-0.0049,5.0,-0.0683,0.0585,False
36,53,0.1181,-1.0,0.0503,0.186,True
36,54,-0.0349,5.0,-0.1015,0.0317,False
36,55,-0.2033,1.0,-0.2869,-0.1197,True
36,56,-0.0419,5.0,-0.1241,0.0404,False
36,57,0.0336,-5.0,-0.0881,0.1553,False
36,58,-0.0643,2.0,-0.1188,-0.0099,True
36,59,-0.0779,1.0,-0.1374,-0.0185,True
37,38,0.1549,-1.0,0.0702,0.2396,True
37,39,0.0137,-5.0,-0.0691,0.0965,False
37,40,0.0103,-5.0,-0.0607,0.0813,False
37,41,0.0314,-5.0,-0.0413,0.104,False
37,42,-0.0105,5.0,-0.089,0.068,False
37,43,-0.1649,1.0,-0.2877,-0.042,True
37,44,0.0162,-5.0,-0.0831,0.1155,False
37,45,0.1592,-1.0,0.081,0.2374,True
37,46,-0.0957,3.0,-0.1799,-0.0115,True
37,47,-0.1148,1.0,-0.1858,-0.0438,True
37,48,0.005,-5.0,-0.0594,0.0695,False
37,49,0.1043,-1.0,0.0362,0.1724,True
37,50,0.1628,-1.0,0.0749,0.2507,True
37,51,0.1089,-1.0,0.0242,0.1937,True
37,52,0.0593,-5.0,-0.0173,0.1358,False
37,53,0.1823,-1.0,0.1021,0.2626,True
37,54,0.0293,-5.0,-0.0499,0.1085,False
37,55,-0.1391,1.0,-0.2331,-0.0452,True
37,56,0.0223,-5.0,-0.0704,0.1151,False
37,57,0.0978,-5.0,-0.0312,0.2268,False
37,58,-0.0001,5.0,-0.0694,0.0691,False
37,59,-0.0137,5.0,-0.087,0.0595,False
38,39,-0.1412,1.0,-0.2235,-0.0589,True
38,40,-0.1446,1.0,-0.2151,-0.0741,True
38,41,-0.1235,1.0,-0.1957,-0.0514,True
38,42,-0.1654,1.0,-0.2435,-0.0874,True
38,43,-0.3198,1.0,-0.4423,-0.1972,True
38,44,-0.1387,1.0,-0.2376,-0.0398,True
38,45,0.0043,-5.0,-0.0735,0.0821,False
38,46,-0.2506,1.0,-0.3343,-0.1668,True
38,47,-0.2697,1.0,-0.3402,-0.1992,True
38,48,-0.1499,1.0,-0.2138,-0.086,True
38,49,-0.0506,5.0,-0.1182,0.017,False
38,50,0.0079,-5.0,-0.0796,0.0954,False
38,51,-0.046,5.0,-0.1303,0.0383,False
38,52,-0.0956,1.0,-0.1717,-0.0195,True
38,53,0.0274,-5.0,-0.0524,0.1072,False
38,54,-0.1256,1.0,-0.2043,-0.0468,True
38,55,-0.294,1.0,-0.3876,-0.2005,True
38,56,-0.1326,1.0,-0.2249,-0.0402,True
38,57,-0.0571,5.0,-0.1859,0.0717,False
38,58,-0.1551,1.0,-0.2238,-0.0863,True
38,59,-0.1686,1.0,-0.2414,-0.0959,True
39,40,-0.0034,5.0,-0.0716,0.0648,False
39,41,0.0177,-5.0,-0.0523,0.0876,False
39,42,-0.0242,5.0,-0.1002,0.0518,False
39,43,-0.1786,1.0,-0.2998,-0.0573,True
39,44,0.0025,-5.0,-0.0948,0.0998,False
39,45,0.1455,-1.0,0.0698,0.2212,True
39,46,-0.1094,1.0,-0.1912,-0.0275,True
39,47,-0.1285,1.0,-0.1967,-0.0603,True
39,48,-0.0087,5.0,-0.07,0.0527,False
39,49,0.0906,-1.0,0.0254,0.1558,True
39,50,0.1491,-1.0,0.0635,0.2347,True
39,51,0.0952,-2.0,0.0128,0.1777,True
39,52,0.0456,-5.0,-0.0284,0.1196,False
39,53,0.1686,-1.0,0.0908,0.2464,True
39,54,0.0156,-5.0,-0.0611,0.0923,False
39,55,-0.1528,1.0,-0.2447,-0.061,True
39,56,0.0086,-5.0,-0.082,0.0993,False
39,57,0.0841,-5.0,-0.0434,0.2116,False
39,58,-0.0138,5.0,-0.0803,0.0526,False
39,59,-0.0274,5.0,-0.098,0.0431,False
40,41,0.0211,-5.0,-0.0344,0.0765,False
40,42,-0.0208,5.0,-0.0838,0.0421,False
40,43,-0.1752,1.0,-0.2887,-0.0617,True
40,44,0.0059,-5.0,-0.0816,0.0934,False
40,45,0.1489,-1.0,0.0863,0.2115,True
40,46,-0.106,1.0,-0.1759,-0.0361,True
40,47,-0.1251,1.0,-0.1784,-0.0718,True
40,48,-0.0053,5.0,-0.0494,0.0389,False
40,49,0.094,-1.0,0.0446,0.1433,True
40,50,0.1525,-1.0,0.0782,0.2268,True
40,51,0.0986,-1.0,0.028,0.1692,True
40,52,0.049,-5.0,-0.0115,0.1095,False
40,53,0.172,-1.0,0.1069,0.2371,True
40,54,0.019,-5.0,-0.0448,0.0828,False
40,55,-0.1494,1.0,-0.2308,-0.0681,True
40,56,0.012,-5.0,-0.068,0.092,False
40,57,0.0875,-5.0,-0.0327,0.2077,False
40,58,-0.0105,5.0,-0.0614,0.0405,False
40,59,-0.024,5.0,-0.0803,0.0322,False
41,42,-0.0419,5.0,-0.1067,0.023,False
41,43,-0.1962,1.0,-0.3108,-0.0816,True
41,44,-0.0152,5.0,-0.104,0.0737,False
41,45,0.1278,-1.0,0.0633,0.1924,True
41,46,-0.127,1.0,-0.1986,-0.0554,True
41,47,-0.1461,1.0,-0.2017,-0.0906,True
41,48,-0.0263,5.0,-0.0732,0.0205,False
41,49,0.0729,-1.0,0.0212,0.1247,True
41,50,0.1314,-1.0,0.0555,0.2074,True
41,51,0.0776,-4.0,0.0053,0.1498,True
41,52,0.0279,-5.0,-0.0345,0.0904,False
41,53,0.151,-1.0,0.084,0.2179,True
41,54,-0.002,5.0,-0.0677,0.0636,False
41,55,-0.1705,1.0,-0.2533,-0.0876,True
41,56,-0.009,5.0,-0.0905,0.0725,False
41,57,0.0664,-5.0,-0.0548,0.1877,False
41,58,-0.0315,5.0,-0.0848,0.0218,False
41,59,-0.0451,5.0,-0.1035,0.0133,False
42,43,-0.1543,1.0,-0.2727,-0.036,True
42,44,0.0267,-5.0,-0.067,0.1205,False
42,45,0.1697,-1.0,0.0987,0.2408,True
42,46,-0.0851,4.0,-0.1627,-0.0076,True
42,47,-0.1043,1.0,-0.1672,-0.0413,True
42,48,0.0155,-5.0,-0.0399,0.071,False
42,49,0.1148,-1.0,0.0551,0.1745,True
42,50,0.1733,-1.0,0.0918,0.2549,True
42,51,0.1194,-1.0,0.0413,0.1976,True
42,52,0.0698,-4.0,0.0006,0.139,True
42,53,0.1929,-1.0,0.1196,0.2661,True
42,54,0.0398,-5.0,-0.0323,0.1119,False
42,55,-0.1286,1.0,-0.2166,-0.0406,True
42,56,0.0329,-5.0,-0.0539,0.1196,False
42,57,0.1083,-5.0,-0.0165,0.2331,False
42,58,0.0104,-5.0,-0.0506,0.0714,False
42,59,-0.0032,5.0,-0.0687,0.0623,False
43,44,0.1811,-1.0,0.048,0.3142,True
43,45,0.3241,-1.0,0.2059,0.4423,True
