group1,group2,meandiff,p-adj,lower,upper,reject
4,22,110258.5311,0.9,-217413.2553,437930.3175,False
4,23,100400.4969,0.9,-214295.7969,415096.7908,False
4,24,-47744.5442,0.9,-405176.4891,309687.4006,False
4,25,114596.931,0.9,-111021.3056,340215.1676,False
4,26,121517.3211,0.6543,-51947.7135,294982.3557,False
4,27,130209.478,0.9,-184486.8158,444905.7719,False
4,28,208686.0671,0.0336,6224.2954,411147.8387,True
4,29,130826.7152,0.7414,-65541.6359,327195.0663,False
5,6,-501815.9075,0.001,-752290.7684,-251341.0466,True
5,7,-470855.7245,0.001,-628220.8654,-313490.5836,True
5,8,-403850.4923,0.001,-673478.4659,-134222.5186,True
5,9,-336783.9139,0.001,-527566.4199,-146001.4079,True
5,10,-321623.411,0.001,-528607.6167,-114639.2052,True
5,11,-545619.2637,0.001,-787800.2832,-303438.2442,True
5,12,-499188.49,0.001,-681926.5012,-316450.4789,True
5,13,-529730.7328,0.001,-799358.7064,-260102.7591,True
5,14,-405828.7664,0.001,-611234.4677,-200423.065,True
5,15,-543790.4431,0.001,-755260.5149,-332320.3713,True
5,16,-504537.9449,0.001,-759711.9236,-249363.9662,True
5,17,-195437.0831,0.5507,-459072.9939,68198.8277,False
5,18,-506850.8085,0.001,-742597.6466,-271103.9704,True
5,19,-491717.0829,0.001,-707900.924,-275533.2417,True
5,20,-284083.4324,0.1003,-585573.8896,17407.0248,False
5,21,-466924.9732,0.001,-695857.3323,-237992.614,True
5,22,-433414.0563,0.001,-761085.8427,-105742.27,True
5,23,-443272.0905,0.001,-757968.3844,-128575.7967,True
5,24,-591417.1317,0.001,-948849.0765,-233985.1868,True
5,25,-429075.6564,0.001,-654693.8931,-203457.4198,True
5,26,-422155.2664,0.001,-595620.301,-248690.2317,True
5,27,-413463.1094,0.001,-728159.4032,-98766.8156,True
5,28,-334986.5204,0.001,-537448.2921,-132524.7487,True
5,29,-412845.8723,0.001,-609214.2234,-216477.5212,True
6,7,30960.183,0.9,-191451.0119,253371.3778,False
6,8,97965.4152,0.9,-214127.834,410058.6645,False
6,9,165031.9936,0.7378,-82154.0025,412217.9896,False
6,10,180192.4965,0.6725,-79702.5082,440087.5012,False
6,11,-43803.3562,0.9,-332515.3204,244908.608,False
6,12,2627.4175,0.9,-238403.9762,243658.8112,False
6,13,-27914.8253,0.9,-340008.0745,284178.424,False
6,14,95987.1411,0.9,-162652.4811,354626.7633,False
6,15,-41974.5356,0.9,-305456.1161,221507.045,False
6,16,-2722.0374,0.9,-302416.4008,296972.326,False
6,17,306378.8244,0.0512,-552.5124,613310.1611,False
6,18,-5034.901,0.9,-288371.3153,278301.5133,False
6,19,10098.8246,0.9,-257180.814,277378.4632,False
6,20,217732.4751,0.807,-122266.7129,557731.6631,False
6,21,34890.9343,0.9,-242801.3002,312583.1688,False
6,22,68401.8512,0.9,-295014.9228,431818.6251,False
6,23,58543.817,0.9,-293218.4741,410306.108,False
6,24,-89601.2242,0.9,-480063.1906,300860.7423,False
6,25,72740.2511,0.9,-202226.1846,347706.6867,False
6,26,79660.6411,0.9,-154418.5554,313739.8377,False
6,27,88352.7981,0.9,-263409.4929,440115.0891,False
6,28,166829.3871,0.7803,-89478.4766,423137.2508,False
6,29,88970.0352,0.9,-162552.2925,340492.3629,False
7,8,67005.2323,0.9,-176774.0282,310784.4928,False
7,9,134071.8106,0.1903,-18003.9872,286147.6084,False
7,10,149232.3136,0.2177,-22731.4765,321196.1036,False
7,11,-74763.5392,0.9,-287791.0723,138263.994,False
7,12,-28332.7655,0.9,-170185.733,113520.202,False
7,13,-58875.0082,0.9,-302654.2687,184904.2523,False
7,14,65026.9582,0.9,-105033.5776,235087.4939,False
7,15,-72934.7186,0.9,-250272.4611,104403.024,False
7,16,-33682.2204,0.9,-261372.4553,194008.0145,False
7,17,275418.6414,0.0049,38283.707,512553.5758,True
7,18,-35995.084,0.9,-241678.4701,169688.3022,False
7,19,-20861.3584,0.9,-203794.5069,162071.7902,False
7,20,186772.2921,0.7309,-91841.3821,465385.9663,False
7,21,3930.7514,0.9,-193905.314,201766.8167,False
7,22,37441.6682,0.9,-269312.1146,344195.451,False
7,23,27583.634,0.9,-265269.3001,320436.5681,False
7,24,-120561.4071,0.9,-458920.2091,217797.3948,False
7,25,41780.0681,0.9,-152211.3553,235771.4915,False
7,26,48700.4582,0.9,-80988.4076,178389.3239,False
7,27,57392.6151,0.9,-235460.319,350245.5492,False
7,28,135869.2041,0.341,-30623.5964,302362.0047,False
7,29,58009.8522,0.9,-101017.2303,217036.9348,False
8,9,67066.5783,0.9,-199508.9361,333642.0927,False
8,10,82227.0813,0.9,-196173.712,360627.8746,False
8,11,-141768.7714,0.9,-447245.7534,163708.2105,False
8,12,-95337.9978,0.9,-356216.7455,165540.7499,False
8,13,-125880.2405,0.9,-453544.3741,201783.8931,False
8,14,-1978.2741,0.9,-279207.4977,275250.9495,False
8,15,-139939.9508,0.9,-421691.848,141811.9463,False
8,16,-100687.4527,0.9,-416564.4852,215189.5799,False
8,17,208413.4091,0.7934,-114337.9406,531164.7588,False
8,18,-103000.3162,0.9,-403401.9007,197401.2682,False
8,19,-87866.5906,0.9,-373173.4315,197440.2502,False
8,20,119767.0599,0.9,-234578.8673,474112.987,False
8,21,-63074.4809,0.9,-358158.478,232009.5162,False
8,22,-29563.5641,0.9,-406436.6725,347309.5444,False
8,23,-39421.5983,0.9,-405069.3764,326226.1798,False
8,24,-187566.6394,0.9,-590582.9362,215449.6574,False
8,25,-25225.1642,0.9,-317745.4694,267295.1411,False
8,26,-18304.7741,0.9,-272774.1407,236164.5925,False
8,27,-9612.6171,0.9,-375260.3953,356035.161,False
8,28,68863.9719,0.9,-206191.1304,343919.0741,False
8,29,-8995.38,0.9,-279596.6912,261605.9311,False
9,10,15160.5029,0.9,-187831.4233,218152.4292,False
9,11,-208835.3498,0.204,-447613.2946,29942.595,False
9,12,-162404.5761,0.1403,-340607.9471,15798.7948,False
9,13,-192946.8188,0.5952,-459522.3333,73628.6956,False
9,14,-69044.8525,0.9,-270426.9839,132337.2789,False
9,15,-207006.5292,0.0518,-414570.6204,557.5621,False
9,16,-167754.031,0.7424,-419700.4938,84192.4318,False
9,17,141346.8308,0.9,-119166.4206,401860.0822,False
9,18,-170066.8946,0.5737,-402316.3991,62182.61,False
9,19,-154933.169,0.5805,-367297.7467,57431.4087,False
9,20,52700.4815,0.9,-246063.2319,351464.195,False
9,21,-130141.0592,0.9,-355470.3422,95188.2237,False
9,22,-96630.1424,0.9,-421794.8088,228534.524,False
9,23,-106488.1766,0.9,-418573.1299,205596.7766,False
